campus,title,dept,annual_ftr,ftr_basis,frac_fte,amt_from_gen_fund
Ann Arbor,professor,Climate and Space Sciences Eng,252750,9-Month,1,166815
Ann Arbor,professor,LSA Economics,405000,9-Month,0.33,133650
Ann Arbor,professor,Ross School of Business,405000,9-Month,0.67,168454.08
Ann Arbor,asst professor,LSA English Language & Lit.,78000,9-Month,0.5,39000
Ann Arbor,asst professor,LSA UG: Residential College,78000,9-Month,0.5,39000
Ann Arbor,leo lecturer i,"School of Music,Theatre&Dance",59740,8-Month,1,59068.8
Ann Arbor,adjunct clinical professor,Law School,166666.67,8-Month,0.15,24719.12
Ann Arbor,professor,Int Med-Hematology/Oncology,225000,12-Month,0.5,0
Ann Arbor,professor,PHARMACY Pharmaceutical Sci,243643,12-Month,1,243643
Ann Arbor,professor,School of Nursing,145000,9-Month,0.5,20300
Ann Arbor,clinical lecturer,Pediatrics-Neurology,96667,12-Month,1,0
Ann Arbor,professor,Obstetrics and Gynecology Dept,186000,12-Month,1,0
Ann Arbor,professor,LSA Psychology,177008.86,9-Month,0.5,88504.43
Ann Arbor,research professor,SRC-Hrs,256451,12-Month,0.5,0
Ann Arbor,research professor,Life Sciences Institute-Admin,264494.85,12-Month,1,4932.83
Ann Arbor,assoc professor,Epidemiology Department,109200,9-Month,1,16380
Ann Arbor,professor,LSA Mathematics,201610.56,9-Month,1,60483.17
Ann Arbor,leo intermittent lecturer,EECS - CSE Division,90000,8-Month,0.2,17797.76
Ann Arbor,clinical professor,Pathology Department,188693,12-Month,1,0
Ann Arbor,assoc professor,School of Social Work,172013.53,9-Month,1,83228.75
Ann Arbor,assoc professor,School of Kinesiology,130107.15,9-Month,1,104085.72
Ann Arbor,adjunct clin asst professor,DENT Ortho/Peds Dentistry,67158.71,12-Month,0.05,3357.94
Ann Arbor,asst professor,LSA Earth & Environmental Sci.,92657.14,9-Month,0.5,46328.57
Ann Arbor,asst professor,Program in the Environment,92657.14,9-Month,0.5,46328.57
Ann Arbor,asst professor,Health Management and Policy,110000,9-Month,1,48950
Ann Arbor,research asst professor,Biological Chemistry Dept,84460,12-Month,1,0
Ann Arbor,assoc professor,LSA Ecology & Evolutionary Bio,112500,9-Month,1,112500
Ann Arbor,professor,Ophthalmology & Visual Science,363465,12-Month,1,0
Ann Arbor,leo lecturer iv,Aerospace Engineering,125445.5,9-Month,1,125445.5
Ann Arbor,professor,Obstetrics and Gynecology Dept,233000,12-Month,1,2330
Ann Arbor,asst professor,LSA Chemistry,90111,9-Month,1,90111
Ann Arbor,professor,LSA Sociology,149515,9-Month,1,149515
Ann Arbor,asst professor,LSA Mathematics,59476,9-Month,1,59476
Ann Arbor,assoc professor,Stamps School of Art & Design,108087.74,9-Month,1,108087.74
Ann Arbor,professor,Pharmacology Department,209804,12-Month,1,69722.07
Ann Arbor,asst professor,LSA Mathematics,59476,9-Month,1,59476
Ann Arbor,asst professor,Int Med-Infectious Diseases,129512.5,12-Month,0.4,0
Ann Arbor,asst professor,Microbiology and Immunology,132980.39,12-Month,0.6,21277.13
Ann Arbor,leo lecturer ii,LSA Psychology,63741.68,8-Month,1,63025.52
Ann Arbor,professor,LSA Mathematics,143234,9-Month,1,143234
Ann Arbor,leo lecturer ii,CoE Technical Communications,60357.33,8-Month,1,59679.12
Ann Arbor,assoc professor,"School of Music,Theatre&Dance",78688.61,9-Month,1,78688.61
Ann Arbor,asst professor,LSA Physics,107000,9-Month,1,107000
Ann Arbor,professor,Aerospace Engineering,172428,9-Month,1,120699.6
Ann Arbor,assoc professor,LSA Organizational Studies,102024,9-Month,0.5,51012
Ann Arbor,assoc professor,Program in the Environment,92748,9-Month,0.5,23187
Ann Arbor,asst professor,LSA Chemistry,95000,9-Month,1,95000
Ann Arbor,leo lecturer ii,LSA Asian Languages & Cultures,61566.07,9-Month,1,61566.07
Ann Arbor,assoc professor,"Metabolism, Endo & Diabetes",205516.31,12-Month,0.37,0
Ann Arbor,assoc professor,"LSA Film,Television,and Media",108212,9-Month,1,108212
Ann Arbor,professor,EECS - CSE Division,176691,9-Month,1,176691
Ann Arbor,assoc professor,Int Med-Rheumatology,150726,12-Month,1,0
Ann Arbor,asst professor,Law School,170000,9-Month,1,170000
Ann Arbor,professor,Biostatistics Department,179600,9-Month,1,130775.74
Ann Arbor,assoc professor,Transplant Surgery (STX),220000,12-Month,1,0
Ann Arbor,asst professor,Nutritional Sciences,110200,9-Month,1,79344
Ann Arbor,asst professor,Ross School of Business,223500,9-Month,1,62155.35
Ann Arbor,professor,Ophthalmology & Visual Science,116395,12-Month,0.6,0
Ann Arbor,clinical lecturer,Plastic Surgery Section,84813,12-Month,1,0
Ann Arbor,professor,LSA Communication and Media,186474,9-Month,1,186474
Ann Arbor,assoc professor,LSA Economics,171051,9-Month,1,0
Ann Arbor,leo lecturer iv,LSA Classical Studies,82134.55,9-Month,1,82134.55
Ann Arbor,asst professor,LSA Classical Studies,82000,9-Month,0.5,41000
Ann Arbor,clinical professor,Int Med-General Medicine,205072.22,12-Month,0.05,0
Ann Arbor,leo lecturer iv,LSA Communication and Media,92603.1,9-Month,1,92603.1
Ann Arbor,leo intermittent lecturer,SOE-Educational Studies,51000,8-Month,0.25,12606.72
Ann Arbor,professor,LSA Mathematics,166188.54,9-Month,1,166188.54
Ann Arbor,asst professor,Otorhinolaryngology Department,200000,12-Month,1,0
Ann Arbor,professor,LSA Germanic Languages & Lit.,142430,9-Month,0.5,71215
Ann Arbor,professor,LSA History,142430,9-Month,0.5,71215
Ann Arbor,asst professor,Obstetrics and Gynecology Dept,126690,12-Month,1,12669
Ann Arbor,asst professor,Radiation Oncology - Ann Arbor,278505,12-Month,1,2785.05
Ann Arbor,assoc professor,Int Med-Gastroenterology,225000,12-Month,1,13851
Ann Arbor,assoc professor,Int Med-Gastroenterology,176396,12-Month,0.95,0
Ann Arbor,assoc professor,Cell and Developmental Biology,169209,12-Month,0.05,8460.45
Ann Arbor,assoc professor,Civil & Environmental Engr,115988,9-Month,1,115988
Ann Arbor,leo lecturer iii,G. Ford Sc Pub Pol,68623.75,9-Month,1,68623.75
Ann Arbor,asst professor,"Metabolism, Endo & Diabetes",157080,12-Month,0.75,11875.25
Ann Arbor,research asst professor,Michigan Neuroscience Inst,158620,12-Month,0.25,6322.2
Ann Arbor,clinical lecturer,Family Medicine,76754,12-Month,1,0
Ann Arbor,professor,LSA Mathematics,132925.6,9-Month,1,132925.6
Ann Arbor,asst professor,LSA Earth & Environmental Sci.,89000,9-Month,1,0
Ann Arbor,leo lecturer iv,LSA Molec./Cell./Develop. Bio,69597.38,9-Month,1,69597.38
Ann Arbor,professor,Microbiology and Immunology,192000,12-Month,1,69120
Ann Arbor,research professor,Biostatistics Department,204530,12-Month,1,20223.93
Ann Arbor,clinical professor,PM&R,248861.39,12-Month,1,0
Ann Arbor,asst professor,LSA Physics,98353,9-Month,1,0
Ann Arbor,asst professor,LSA History,76928,9-Month,1,76928
Ann Arbor,professor,Ross School of Business,312000,9-Month,0.66,131876
Ann Arbor,asst professor,Neurology Department,139050,12-Month,1,0
Ann Arbor,leo lecturer i,CoE Technical Communications,54899,8-Month,1,54282.16
Ann Arbor,assoc professor,DENT Periodontics and Oral Med,132000,12-Month,1,99000
Ann Arbor,professor,LSA History,123742,9-Month,0.5,61871
Ann Arbor,professor,LSA Romance Languages & Lit.,123742,9-Month,0.25,30935.5
Ann Arbor,professor,Program in the Environment,123742,9-Month,0.25,30935.5
Ann Arbor,clinical professor,Department of Radiology,200000,12-Month,1,0
Ann Arbor,asst professor,Psychiatry Department,122186,12-Month,0.11,12335.21
Ann Arbor,assoc professor,LSA Philosophy,132428,9-Month,0.25,33107
Ann Arbor,assoc professor,Psychiatry Department,215000,12-Month,0.75,30098.93
Ann Arbor,professor,Ross School of Business,255000,9-Month,1,242250
Ann Arbor,asst professor,Ross School of Business,185500,9-Month,1,0
Ann Arbor,assoc professor,Neurology Department,178223,12-Month,0.58,0
Ann Arbor,leo lecturer i,LSA UG: Residential College,52530,8-Month,0.33,17308.96
Ann Arbor,assoc professor,School of Social Work,153769.73,9-Month,1,153769.73
Ann Arbor,adjunct clin asst professor,"DENTCariology,Restor Sci &Endo",64658.7,12-Month,0.1,6465.87
Ann Arbor,professor,Int Med-Pulm./Critical Care,225000,12-Month,1,25548.75
Ann Arbor,assoc professor,G. Ford Sc Pub Pol,169744,9-Month,1,148526
Ann Arbor,leo lecturer iv,SOE-Educational Studies,93516.39,12-Month,1,93516.39
Ann Arbor,professor,COE EECS - ECE Division,167150,9-Month,1,167150
Ann Arbor,clinical lecturer,PM&R,157500,12-Month,1,0
Ann Arbor,professor,COE EECS - ECE Division,263872,9-Month,1,145129.6
Ann Arbor,clinical professor,DENT Oral Med/Path/Oncology,284410.64,12-Month,1,284410.64
Ann Arbor,professor,Mechanical Engineering,198000,9-Month,0.5,0
Ann Arbor,professor,Biomedical Engineering,171000,9-Month,1,134005.86
Ann Arbor,leo lecturer i,Civil & Environmental Engr,62500,8-Month,0.2,12359.52
Ann Arbor,leo lecturer ii,Stamps School of Art & Design,77217.81,8-Month,0.92,70242.16
Ann Arbor,leo lecturer iv,Urban and Regional Planning,67524.29,9-Month,0.55,37138.36
Ann Arbor,clinical lecturer,Otorhinolaryngology Department,75338,12-Month,1,0
Ann Arbor,professor,LSA DAAS,151597,9-Month,1,151597
Ann Arbor,professor,Mechanical Engineering,181409,9-Month,1,176873.78
Ann Arbor,assoc professor,Ophthalmology & Visual Science,194095,12-Month,1,0
Ann Arbor,professor,"School of Music,Theatre&Dance",109907.53,9-Month,1,109907.53
Ann Arbor,clinical lecturer,Obstetrics and Gynecology Dept,155000,12-Month,1,0
Ann Arbor,leo lecturer i,LSA UG: Residential College,52530,8-Month,0.33,17308.96
Ann Arbor,professor,Climate and Space Sciences Eng,153000,9-Month,1,76500
Ann Arbor,professor,LSA Sociology,167149,9-Month,1,167149
Ann Arbor,clinical lecturer,Urology,25466.25,12-Month,0.8,0
Ann Arbor,professor,LSA Economics,310000,9-Month,1,310000
Ann Arbor,professor,LSA Chemistry,187000,9-Month,1,187000
Ann Arbor,professor,School of Nursing,255440,12-Month,0.5,38935.44
Ann Arbor,professor,LSA American Culture,152848,9-Month,0.25,30814.16
Ann Arbor,adjunct clinical lecturer,DENT Ortho/Peds Dentistry,48500,12-Month,0.05,2425
Ann Arbor,leo lecturer iv,LSA Economics,113633.99,9-Month,1,113633.99
Ann Arbor,professor,G. Ford Sc Pub Pol,230339,9-Month,1,230339
Ann Arbor,professor,PHARMACY Clinical Pharmacy,240327.78,12-Month,0.1,24032.78
Ann Arbor,professor,LSA Psychology,222673,9-Month,0.5,105769.68
Ann Arbor,professor,LSA Women's Studies,222673,9-Month,0.5,105769.68
Ann Arbor,asst professor,LSA Anthropology,90311,9-Month,0.5,45155.5
Ann Arbor,asst professor,Int Med-Gastroenterology,225000,12-Month,1,11081.25
Ann Arbor,leo lecturer ii,LSA American Culture,58403.24,8-Month,0.33,19244.24
Ann Arbor,professor,LSA American Culture,125698,9-Month,1,125698
Ann Arbor,assoc professor,Industrial & Operations Engin,125000,9-Month,1,112500
Ann Arbor,asst professor,LSA Molec./Cell./Develop. Bio,91970,9-Month,1,86856.47
Ann Arbor,assoc professor,School of Nursing,120000,9-Month,1,57600
Ann Arbor,professor,LSA Statistics,132000,9-Month,1,132000
Ann Arbor,clinical professor,Urology,245000,12-Month,1,0
Ann Arbor,asst professor,Sch for Environ and Sustain,108211.8,9-Month,0.75,81158.85
Ann Arbor,asst professor,Program in the Environment,108211.8,9-Month,0.25,27052.95
Ann Arbor,assoc professor,LSA Economics,185150,9-Month,1,185150
Ann Arbor,leo lecturer ii,LSA Classical Studies,56895.37,8-Month,0.66,37508.72
Ann Arbor,asst professor,LSA Anthropology,83655,9-Month,1,50193
Ann Arbor,professor emeritus/a,Pathology Department,192945,12-Month,0.1,0
Ann Arbor,asst professor,LSA Mathematics,59000,9-Month,1,59000
Ann Arbor,assoc professor,Obstetrics and Gynecology Dept,295000,12-Month,1,0
Ann Arbor,professor,EECS - CSE Division,169236,9-Month,1,169236
Ann Arbor,asst professor,"School of Music,Theatre&Dance",84824.93,9-Month,1,84824.93
Ann Arbor,professor,LSA Anthropology,126068,9-Month,1,126068
Ann Arbor,professor,LSA Mathematics,130782.35,9-Month,1,130782.35
Ann Arbor,professor,Hlth Behavior & Hlth Ed Dept,180000,9-Month,0.5,90000
Ann Arbor,professor,Coll of Arch & Urban Planning,135203,9-Month,1,135203
Ann Arbor,professor,PHARMACY Clinical Pharmacy,194258,12-Month,1,90912.74
Ann Arbor,clinical professor,School of Nursing,150029,12-Month,1,135026.1
Ann Arbor,asst professor,LSA Classical Studies,83000,9-Month,0.5,41500
Ann Arbor,asst professor,LSA Comparative Literature,83000,9-Month,0.5,41500
Ann Arbor,asst professor,LSA DAAS,82000,9-Month,1,82000
Ann Arbor,clinical lecturer,Obstetrics and Gynecology Dept,155000,12-Month,1,0
Ann Arbor,professor,Department of Radiology,200000,12-Month,1,0
Ann Arbor,asst professor,LSA Sociology,92000,9-Month,1,92000
Ann Arbor,clinical lecturer,Int Med-Rheumatology,120000,12-Month,0.5,0
Ann Arbor,leo intermittent lecturer,School of Kinesiology,52530,8-Month,0.37,19477.44
Ann Arbor,research associate professor,Biological Chemistry Dept,136786.67,12-Month,0.15,20518
Ann Arbor,research associate professor,Life Sciences Institute-Admin,152340.63,12-Month,0.85,0
Ann Arbor,leo lecturer i,LSA Anthropology,52530,8-Month,0.83,43278.88
Ann Arbor,leo lecturer ii,SOE- Teacher Education,59060.54,8-Month,0.6,35038.24
Ann Arbor,leo lecturer ii,Coll of Arch & Urban Planning,58403.08,9-Month,1,58403.08
Ann Arbor,clinical lecturer,Pathology Department,80590.4,12-Month,1,0
Ann Arbor,professor,Int Med-Gastroenterology,225000,12-Month,0.11,0
Ann Arbor,adjunct clinical lecturer,Cell and Developmental Biology,97335,12-Month,0.05,0
Ann Arbor,assoc professor,COE EECS - ECE Division,132870,9-Month,1,132870
Ann Arbor,professor,Ophthalmology & Visual Science,188937,12-Month,1,0
Ann Arbor,clinical professor,IntMed-Geri & Palliative Med.,225000,12-Month,0.7,0
Ann Arbor,clinical lecturer,Int Med-Cardiology,185000,12-Month,0.83,0
Ann Arbor,leo lecturer i,LSA II: Prg Intl Comp Studies,96323.32,8-Month,0.22,20932.16
Ann Arbor,leo lecturer iv,CoE Undergraduate Education,80612.08,9-Month,1,80612.08
Ann Arbor,leo lecturer iv,Division of Anatomical Science,154500,12-Month,1,154500
Ann Arbor,leo lecturer iv,LSA Romance Languages & Lit.,63609.35,9-Month,1,63609.35
Ann Arbor,leo lecturer i,LSA Sociology,52530,8-Month,0.66,34630.88
Ann Arbor,leo intermittent lecturer,"School of Music,Theatre&Dance",231353.84,8-Month,0.34,79434.96
Ann Arbor,professor,PHARMACY Pharmaceutical Sci,216584,12-Month,1,107187.42
Ann Arbor,professor,Naval Arch & Marine Dept,220500,9-Month,0.5,110250
Ann Arbor,assoc professor,LSA Physics,105760,9-Month,1,105760
Ann Arbor,clinical lecturer,Ophthalmology & Visual Science,56000,12-Month,0.87,0
Ann Arbor,asst professor,Materials Science & Engin.,102500,9-Month,1,102500
Ann Arbor,professor,Nuclear Eng & Radiological Sci,165300,9-Month,1,165300
Ann Arbor,research asst professor,Radiation Oncology - Ann Arbor,125000,12-Month,1,0
Ann Arbor,asst professor,LSA Statistics,104340,9-Month,1,104340
Ann Arbor,professor,Aerospace Engineering,136425,9-Month,1,122782.5
Ann Arbor,professor,Transplant Surgery (STX),220000,12-Month,0.8,0
Ann Arbor,professor,LSA History,182470,9-Month,1,173346.5
Ann Arbor,assoc professor,Int Med-General Medicine,215086,12-Month,0.45,0
Ann Arbor,leo intermittent lecturer,Law School,54899.82,8-Month,0.05,2714.08
Ann Arbor,professor,Molec & Integrative Physiology,139480,12-Month,0.05,6974
Ann Arbor,research professor,Michigan Neuroscience Inst,139478.95,12-Month,0.95,97634.98
Ann Arbor,asst professor,Int Med-Cardiology,217300,12-Month,1,62964.85
Ann Arbor,asst professor,GSA - Administration (GSA/ADM),220000,12-Month,0.76,0
Ann Arbor,leo intermittent lecturer,Biostatistics Department,87699,8-Month,0.08,7218.88
Ann Arbor,leo lecturer iv,Ross School of Business,175017.23,12-Month,1,175017.23
Ann Arbor,leo lecturer ii,School of Social Work,59136,8-Month,0.16,9764.72
Ann Arbor,clinical lecturer,Pediatrics-Hematology/Oncology,90398,12-Month,0.31,0
Ann Arbor,research asst professor,Environmental Health Sciences,82880,12-Month,1,4144
Ann Arbor,leo intermittent lecturer,SOE- Teacher Education,51000,8-Month,0.08,4080
Ann Arbor,professor,LSA Philosophy,181432,9-Month,1,181432
Ann Arbor,leo lecturer ii,LSA English Language & Lit.,66410.05,9-Month,1,66410.05
Ann Arbor,professor,Microbiology and Immunology,192299.06,12-Month,0.8,38459.81
Ann Arbor,professor,Microbiology and Immunology,160058.49,12-Month,0.55,76028.1
Ann Arbor,professor emeritus/a,Int Med-Nephrology,200000,12-Month,0.05,0
Ann Arbor,assoc professor,LSA DAAS,114804,9-Month,0.5,57402
Ann Arbor,assoc professor,LSA English Language & Lit.,114804,9-Month,0.5,57402
Ann Arbor,clinical professor,PHARMACY Clinical Pharmacy,183541,12-Month,0.6,73416.77
Ann Arbor,asst professor,LSA Sociology,105000,9-Month,1,105000
Ann Arbor,leo lecturer i,LSA Organizational Studies,52530,8-Month,0.66,34630.88
Ann Arbor,leo lecturer ii,LSA Germanic Languages & Lit.,59122,8-Month,1,58457.68
Ann Arbor,asst professor,Obstetrics and Gynecology Dept,175000,12-Month,1,1750
Ann Arbor,professor,COE EECS - ECE Division,180000,9-Month,0.75,35999.1
Ann Arbor,assoc professor,Ross School of Business,235000,9-Month,1,235000
Ann Arbor,leo adjunct lecturer,Hlth Behavior & Hlth Ed Dept,82435.62,8-Month,0.08,6806
Ann Arbor,leo intermittent lecturer,Sch for Environ and Sustain,118316.72,8-Month,0.22,25737.2
Ann Arbor,assoc professor,LSA Romance Languages & Lit.,97512.06,9-Month,1,97512.06
Ann Arbor,professor,School of Kinesiology,213250.08,9-Month,1,213250.08
Ann Arbor,asst professor,LSA Chemistry,90111,9-Month,1,90111
Ann Arbor,assoc professor,LSA Chemistry,104726,9-Month,1,101814.62
Ann Arbor,leo intermittent lecturer,"School of Music,Theatre&Dance",54000,8-Month,1,53393.28
Ann Arbor,leo lecturer iii,Chemical Engineering Dept,98105.57,9-Month,1,98105.57
Ann Arbor,assoc professor,Int Med-Gastroenterology,225000,12-Month,0.66,0
Ann Arbor,professor emeritus/a,Anesthesiology Department,189600,12-Month,0.15,0
Ann Arbor,assoc professor,Pharmacology Department,150972.8,12-Month,1,15097.28
Ann Arbor,professor,Int Med-Hematology/Oncology,225000,12-Month,1,0
Ann Arbor,asst professor,LSA Statistics,110000,9-Month,1,110000
Ann Arbor,professor emeritus/a,"Metabolism, Endo & Diabetes",180000,12-Month,0.37,0
Ann Arbor,asst professor,Cardiac Surgery,220000,12-Month,1,0
Ann Arbor,assoc professor,LSA History,90630,9-Month,0.75,67972.5
Ann Arbor,leo lecturer i,CoE Integrative Sys & Design,82946.18,8-Month,0.2,16402.88
Ann Arbor,assoc professor,LSA English Language & Lit.,119588,9-Month,0.5,59794
Ann Arbor,assoc professor,LSA Women's and Gender Studies,119588,9-Month,0.5,59794
Ann Arbor,professor,LSA Philosophy,129601,9-Month,1,129601
Ann Arbor,asst professor,Int Med-Gastroenterology,225000,12-Month,0.81,25049.32
Ann Arbor,professor,LSA Psychology,152396.88,9-Month,0.75,110045.79
Ann Arbor,professor,LSA Physics,157043,9-Month,1,157043
Ann Arbor,leo lecturer i,"School of Music,Theatre&Dance",51000,8-Month,0.18,9455.04
Ann Arbor,leo lecturer ii,CoE Ctr for Entrepreneurship,124554.83,8-Month,0.3,36946.64
Ann Arbor,leo lecturer iii,Ross School of Business,137509.01,9-Month,0.66,91684.13
Ann Arbor,professor,PM&R,180665.1,12-Month,0.75,14453.66
Ann Arbor,professor,Materials Science & Engin.,246000,9-Month,0.5,123000
Ann Arbor,clinical lecturer,DENT Periodontics and Oral Med,70000,12-Month,1,0
Ann Arbor,leo lecturer ii,LSA UG: Comprehensive Studies,67743.86,9-Month,1,67743.86
Ann Arbor,professor,Biostatistics Department,210150,9-Month,1,110650.28
Ann Arbor,assoc professor,LSA English Language & Lit.,90130,9-Month,0.5,45065
